Reading, Time (micro), X Coord, Y Coord
11207,126587950,0.329632,0.521466
11208,126599143,0.327551,0.520883
11209,126609721,0.325582,0.520343
11210,126621261,0.323369,0.519867
11211,126632344,0.3214,0.519493
11212,126643456,0.319568,0.519286
11213,126654537,0.31845,0.519151
11214,126665649,0.317522,0.519337
11215,126676377,0.31664,0.519234
11216,126688142,0.315481,0.519189
11217,126699223,0.31443,0.518876
11218,126709752,0.313474,0.518715
11219,126721577,0.312803,0.518315
11220,126732138,0.312119,0.518013
11221,126742858,0.311527,0.517907
11222,126754823,0.311534,0.518022
11223,126765684,0.315158,0.517474
11224,126776262,0.325403,0.515605
11225,126788026,0.357898,0.508455
11226,126798936,0.414246,0.496623
11227,126809782,0.467967,0.484186
11228,126821068,0.515336,0.473562
11229,126832432,0.553791,0.463896
11230,126843018,0.585595,0.455637
11231,126854993,0.611229,0.447686
11232,126865350,0.63139,0.440575
11233,126876545,0.647976,0.43455
11234,126887800,0.662681,0.429976
11235,126898741,0.673966,0.425498
11236,126909672,0.683591,0.421116
11237,126921235,0.691992,0.416476
11238,126932035,0.70021,0.412544
11239,126942750,0.707288,0.40942
11240,126954356,0.712888,0.406897
11241,126965443,0.718495,0.405413
11242,126976107,0.725701,0.405321
11243,126987851,0.733195,0.405986
11244,126998881,0.740519,0.407408
11245,127009587,0.746366,0.4084
11246,127021170,0.751621,0.409184
11247,127032495,0.756365,0.409566
11248,127043080,0.760429,0.409801
11249,127054104,0.764185,0.41038
11250,127065241,0.767645,0.410932
11251,127075264,0.770603,0.41158
11252,127085185,0.773086,0.411876
11253,127096865,0.78817,0.416913
11254,127108205,0.765762,0.408822
11255,127118458,0.76799,0.409775
11256,127128595,0.769966,0.41066
11257,127175622,0.779583,0.406373
11258,127186987,0.781728,0.405384
11259,127197932,0.783103,0.403814
11260,127209706,0.792899,0.404106
11261,127220904,0.793573,0.403272
11262,127231846,0.794251,0.40309
11263,127242788,0.794963,0.403048
11264,127254150,0.795587,0.403259
11265,127265344,0.795948,0.403204
11266,127276475,0.796163,0.40304
11267,127287556,0.796457,0.4031
11268,127298215,0.796635,0.403335
11269,127308850,0.796593,0.404047
11270,127319478,0.796187,0.404546
11271,127329408,0.79096,0.402237
11272,127373366,0.676083,0.460943
11273,127385106,0.652236,0.473645
11274,127396268,0.631313,0.484223
11275,127406614,0.613259,0.493238
11276,127417926,0.596738,0.500562
11277,127442260,0.602659,0.512507
11278,127453807,0.592549,0.520067
11279,127465256,0.581557,0.52713
11280,127475934,0.572105,0.533462
11281,127487367,0.563891,0.539231
11282,127498497,0.55682,0.544629
11283,127508851,0.54834,0.549082
11284,127519904,0.537435,0.553467
11285,127530966,0.530099,0.554017
11286,127542102,0.478966,0.547519
11287,127553886,0.455039,0.543786
11288,127564573,0.435247,0.539561
11289,127575832,0.418333,0.5353
11290,127587330,0.404024,0.531377
11291,127598023,0.392262,0.52837
11292,127609273,0.382245,0.525869
11293,127620700,0.37392,0.52375
11294,127631644,0.366566,0.521695
11295,127642328,0.360078,0.51976
11296,127654217,0.353765,0.517363
11297,127663941,0.34801,0.515224
11298,127675982,0.342979,0.513136
11299,127687401,0.339226,0.511468
11300,127697360,0.336379,0.509985
11301,127709048,0.33392,0.508839
11302,127720300,0.331209,0.508323
11303,127731420,0.326748,0.507566
11304,127742327,0.32124,0.506148
11305,127752865,0.31395,0.504134
11306,127764168,0.30856,0.501462
11307,127774946,0.304087,0.499416
11308,127786453,0.300147,0.497536
11309,127797752,0.296122,0.496036
11310,127808280,0.292769,0.494817
11311,127820193,0.290144,0.493804
11312,127831497,0.288234,0.492711
11313,127841963,0.286662,0.491958
11314,127853864,0.285763,0.490959
11315,127865096,0.284779,0.490369
11316,127875472,0.283949,0.489945
11317,127886957,0.283637,0.490043
11318,127897931,0.283413,0.490065
11319,127909023,0.283042,0.489906
11320,127920424,0.282223,0.489414
11321,127931556,0.281574,0.489019
11322,127942407,0.280998,0.488794
11323,127953558,0.28071,0.488776
11324,127964702,0.280218,0.4886
11325,127975793,0.279765,0.488361
11326,127987136,0.279467,0.488302
11327,127997934,0.279214,0.488523
11328,128008969,0.27916,0.488792
11329,128020204,0.280686,0.491076
11330,128031283,0.283457,0.495396
11331,128042203,0.287456,0.502796
11332,128053619,0.290831,0.509483
11333,128064523,0.294218,0.516
11334,128075260,0.297362,0.52197
11335,128086883,0.299828,0.52716
11336,128097938,0.302016,0.531828
11337,128108662,0.304092,0.536106
11338,128120098,0.306421,0.540339
11339,128131111,0.308377,0.54398
11340,128141645,0.310661,0.54741
11341,128153540,0.312022,0.549664
11342,128164659,0.313698,0.551738
11343,128175275,0.31494,0.553584
11344,128186671,0.316607,0.556143
11345,128197727,0.317829,0.55824
11346,128208581,0.319005,0.560162
11347,128220091,0.320126,0.561474
11348,128231324,0.321071,0.56285
11349,128242052,0.321932,0.564002
11350,128253435,0.322478,0.565293
11351,128264486,0.32307,0.566415
11352,128275373,0.323674,0.567454
11353,128286743,0.324214,0.568496
11354,128297785,0.324826,0.569633
11355,128308881,0.325322,0.571072
11356,128320013,0.325753,0.571863
11357,128330936,0.326141,0.572331
11358,128341781,0.326439,0.572633
11359,128353502,0.326501,0.573006
11360,128364432,0.326661,0.573784
11361,128374993,0.326921,0.574386
11362,128386721,0.327415,0.575131
11363,128397754,0.327896,0.575605
11364,128408479,0.328299,0.576359
11365,128420514,0.32929,0.577002
11366,128431090,0.333933,0.577592
11367,128441616,0.3469,0.576358
11368,128454004,0.369773,0.572869
11369,128464548,0.393753,0.568356
11370,128474910,0.417199,0.564545
11371,128486834,0.436488,0.561559
11372,128497443,0.453026,0.559201
11373,128508349,0.467262,0.556757
11374,128519969,0.479845,0.554458
11375,128531240,0.490867,0.551904
11376,128541879,0.50054,0.549528
11377,128553285,0.508309,0.547225
11378,128564016,0.514966,0.545563
11379,128575325,0.520644,0.543846
11380,128586401,0.526065,0.542454
11381,128597472,0.531085,0.540777
11382,128608309,0.535561,0.539349
11383,128619923,0.539567,0.537857
11384,128630843,0.542666,0.536646
11385,128641526,0.545364,0.535544
11386,128653210,0.547784,0.534472
11387,128664777,0.551402,0.533303
11388,128675388,0.554811,0.532125
11389,128686816,0.557839,0.531087
11390,128697291,0.559701,0.530444
11391,128708224,0.561344,0.529842
11392,128719626,0.562679,0.529344
11393,128731067,0.564161,0.528513
11394,128741705,0.565532,0.527601
11395,128752875,0.566974,0.526635
11396,128763965,0.568439,0.525676
11397,128774838,0.569635,0.524942
11398,128786264,0.570592,0.5241
11399,128797535,0.571261,0.523702
11400,128808183,0.571872,0.523241
11401,128819723,0.572803,0.523133
11402,128830743,0.573977,0.522759
11403,128841659,0.574936,0.522488
11404,128853351,0.572564,0.522117
11405,128864489,0.563683,0.52101
11406,128874683,0.542637,0.519875
11407,128886453,0.517349,0.518432
11408,128897432,0.493673,0.51772
11409,128908158,0.473832,0.517019
11410,128920176,0.456521,0.516613
11411,128930730,0.441642,0.515883
11412,128941326,0.429101,0.515214
11413,128953105,0.418097,0.514765
11414,128964124,0.409175,0.514403
11415,128974945,0.401308,0.51407
11416,128986663,0.394673,0.513636
11417,128997231,0.388652,0.513421
11418,129008360,0.38341,0.51324
11419,129019596,0.378828,0.513242
11420,129030569,0.374428,0.513189
11421,129041582,0.370555,0.513168
11422,129052945,0.366947,0.512796
11423,129063848,0.364098,0.512265
11424,129074520,0.361643,0.511941
11425,129086185,0.359035,0.511675
11426,129097152,0.356122,0.511539
11427,129107809,0.353224,0.511287
11428,129119590,0.350711,0.51118
11429,129130379,0.348756,0.510938
11430,129141224,0.347104,0.510683
11431,129152852,0.345435,0.51051
11432,129163917,0.343855,0.510722
11433,129176157,0.342251,0.511104
11434,129186124,0.340846,0.511148
11435,129197189,0.339535,0.51098
11436,129207729,0.338337,0.510698
11437,129219448,0.337044,0.510649
11438,129230520,0.335673,0.510529
11439,129241013,0.334369,0.510335
11440,129252691,0.333371,0.510253
11441,129263662,0.333441,0.512301
11442,129274798,0.334374,0.516436
11443,129286509,0.336159,0.522665
11444,129297304,0.337519,0.528082
11445,129307364,0.33871,0.532876
11446,129319389,0.339802,0.536641
11447,129330313,0.340957,0.539784
11448,129341050,0.34201,0.542483
11449,129352985,0.34284,0.544969
11450,129363583,0.343729,0.547581
11451,129374518,0.344576,0.549885
11452,129385922,0.345395,0.551755
11453,129397123,0.345844,0.553193
11454,129407869,0.346256,0.554358
11455,129419225,0.346327,0.555435
11456,129430900,0.346876,0.55654
11457,129440937,0.34743,0.557793
11458,129452718,0.348338,0.559314
11459,129463582,0.34888,0.560725
11460,129474010,0.349252,0.56188
11461,129486107,0.349633,0.563169
11462,129497022,0.350129,0.564099
11463,129507450,0.350724,0.564922
11464,129519379,0.351212,0.565393
11465,129530378,0.351557,0.566114
11466,129540690,0.351885,0.566934
11467,129552618,0.352054,0.567445
11468,129563518,0.352469,0.567645
11469,129574495,0.352779,0.567973
11470,129586103,0.353158,0.568504
11471,129597201,0.353439,0.568696
11472,129607683,0.353742,0.56864
11473,129619104,0.354082,0.568437
11474,129630206,0.354248,0.568428
11475,129640854,0.354458,0.568302
11476,129652470,0.354464,0.568074
11477,129663577,0.354413,0.567771
11478,129674041,0.354375,0.567674
11479,129685838,0.354574,0.567918
11480,129696714,0.355085,0.568354
11481,129707368,0.35545,0.568838
11482,129719309,0.355663,0.569488
11483,129730072,0.355315,0.570303
11484,129740598,0.355034,0.571235
11485,129752460,0.355079,0.572096
11486,129763485,0.355478,0.572602
11487,129774260,0.355827,0.573076
11488,129785816,0.355913,0.573475
11489,129796664,0.355827,0.574064
11490,129807303,0.355736,0.574259
11491,129818948,0.3563,0.574401
11492,129830338,0.3571,0.574318
11493,129840727,0.357961,0.574372
11494,129852513,0.358118,0.574582
11495,129863326,0.357869,0.575245
11496,129873916,0.357553,0.5758
11497,129885457,0.357359,0.575993
11498,129896840,0.357409,0.575876
11499,129907470,0.357454,0.575802
11500,129919223,0.359961,0.57539
11501,129929953,0.370623,0.573705
11502,129940699,0.395844,0.569366
11503,129952291,0.430721,0.563082
11504,129963220,0.465875,0.555941
11505,129973774,0.497159,0.550023
11506,129985488,0.523691,0.544418
11507,129996535,0.545079,0.539651
11508,130007220,0.562568,0.535044
11509,130018966,0.576914,0.531016
11510,130029973,0.58935,0.527177
11511,130040482,0.599986,0.523654
11512,130052186,0.609122,0.52028
11513,130063082,0.617294,0.517231
11514,130073467,0.624259,0.514641
11515,130085516,0.630619,0.512776
11516,130096564,0.635442,0.511536
11517,130106796,0.639657,0.510496
11518,130118844,0.643352,0.509417
11519,130129940,0.64717,0.508012
11520,130140433,0.650577,0.506788
11521,130152213,0.653402,0.505377
11522,130163744,0.655819,0.504001
11523,130173735,0.657978,0.502391
11524,130184655,0.659825,0.501072
11525,130195962,0.661784,0.500168
11526,130206844,0.663485,0.499257
11527,130218935,0.662009,0.499707
11528,130229512,0.653113,0.501648
11529,130240217,0.629418,0.505189
11530,130252132,0.596237,0.508715
11531,130261808,0.564315,0.511451
11532,130273673,0.534915,0.513845
11533,130285443,0.509524,0.516262
11534,130294977,0.487788,0.518709
11535,130307152,0.469364,0.521395
11536,130318677,0.452897,0.523296
11537,130328879,0.439051,0.525338
11538,130340201,0.427166,0.5271
11539,130351976,0.417218,0.528809
11540,130361872,0.409138,0.530254
11541,130373781,0.402324,0.531736
11542,130385385,0.396292,0.533418
11543,130395349,0.390856,0.535124
11544,130406712,0.385992,0.536513
11545,130419102,0.381186,0.537353
11546,130427389,0.376848,0.537968
11547,130439989,0.373198,0.53869
11548,130451876,0.370001,0.54016
11549,130460724,0.367161,0.541512
11550,130473459,0.364657,0.543205
11551,130485077,0.362796,0.54462
11552,130495139,0.361126,0.545913
11553,130506954,0.359803,0.547131
11554,130518359,0.358337,0.548509
11555,130529258,0.356897,0.549483
11556,130540141,0.355418,0.550386
11557,130551850,0.354655,0.551897
11558,130563082,0.35329,0.55523
11559,130573738,0.351446,0.560583
11560,130585026,0.349262,0.566489
11561,130595968,0.347499,0.572254
11562,130606635,0.345799,0.57741
11563,130618392,0.343916,0.582172
11564,130629655,0.341983,0.585978
11565,130639934,0.340397,0.589138
11566,130651585,0.339003,0.59186
11567,130662710,0.33783,0.594842
11568,130673407,0.336739,0.597638
11569,130684973,0.336065,0.600323
11570,130696269,0.335532,0.602247
11571,130706720,0.334965,0.604138
11572,130718269,0.334608,0.606115
11573,130729486,0.334256,0.607813
11574,130739836,0.333849,0.609411
11575,130751796,0.333175,0.610508
11576,130762653,0.332761,0.611634
11577,130773333,0.332539,0.612718
11578,130786012,0.332409,0.613696
11579,130796131,0.331902,0.614705
11580,130806663,0.330602,0.612657
11581,130818084,0.327898,0.604926
11582,130829461,0.324327,0.590678
11583,130840018,0.320828,0.575936
11584,130851484,0.317832,0.562995
11585,130862860,0.315273,0.551957
11586,130873367,0.312961,0.541801
11587,130884788,0.310898,0.533323
11588,130895953,0.309052,0.524893
11589,130906516,0.30726,0.51784
11590,130918133,0.305599,0.511427
11591,130929382,0.304074,0.506323
11592,130939828,0.302651,0.50141
11593,130951617,0.301441,0.496837
11594,130962665,0.300319,0.492044
11595,130973284,0.299369,0.487937
11596,130985047,0.2982,0.484247
11597,130995828,0.297124,0.481615
11598,131006193,0.296114,0.479054
11599,131018097,0.29563,0.477605
11600,131029075,0.296399,0.478693
11601,131039790,0.298929,0.484164
11602,131051636,0.303245,0.495098
11603,131062402,0.307397,0.50728
11604,131073081,0.311222,0.519021
11605,131084718,0.315194,0.529255
11606,131095846,0.318607,0.537885
11607,131106551,0.321708,0.545412
11608,131117944,0.324342,0.552103
11609,131129239,0.326909,0.558913
11610,131139737,0.329262,0.564525
11611,131151454,0.33148,0.569457
11612,131162369,0.333796,0.573534
11613,131173075,0.335811,0.577612
11614,131184492,0.337471,0.582013
11615,131195886,0.33884,0.585551
11616,131206194,0.340293,0.588544
11617,131217829,0.341736,0.591362
11618,131229284,0.343135,0.59427
11619,131239400,0.3443,0.597313
11620,131251411,0.345575,0.599713
11621,131262536,0.346706,0.602066
11622,131272823,0.34778,0.603901
11623,131285020,0.348667,0.605937
11624,131295716,0.349612,0.607872
11625,131306068,0.350476,0.60985
11626,131317892,0.351397,0.611439
11627,131329110,0.3522,0.612902
11628,131339574,0.352878,0.613954
11629,131351477,0.353307,0.615289
11630,131362035,0.353658,0.61619
11631,131372618,0.354079,0.61734
11632,131384517,0.354445,0.618087
11633,131395645,0.354671,0.618963
11634,131406026,0.354883,0.61998
11635,131417687,0.354993,0.620458
11636,131429535,0.35566,0.620293
11637,131439504,0.357261,0.618379
11638,131451341,0.359232,0.615737
11639,131462450,0.360956,0.61223
11640,131473073,0.362248,0.609345
11641,131484558,0.363602,0.606323
11642,131495379,0.365022,0.604122
11643,131506199,0.366308,0.602131
11644,131517665,0.367543,0.600393
11645,131528810,0.368626,0.598776
11646,131539272,0.369717,0.597443
11647,131551040,0.370611,0.59613
11648,131561979,0.371651,0.594803
11649,131572627,0.372579,0.593533
11650,131584448,0.373631,0.592481
11651,131595827,0.374703,0.591222
11652,131605862,0.375729,0.590091
11653,131617807,0.376511,0.589053
11654,131628666,0.377206,0.58819
11655,131639446,0.377871,0.587204
11656,131651137,0.378825,0.586648
11657,131661888,0.379537,0.586272
11658,131672655,0.380198,0.58596
11659,131684383,0.380573,0.585126
11660,131695278,0.381061,0.584161
11661,131705831,0.381015,0.584095
11662,131717398,0.379955,0.585882
11663,131728541,0.378349,0.589142
11664,131739224,0.3763,0.592884
11665,131750794,0.37448,0.596136
11666,131762154,0.372553,0.599571
11667,131772884,0.370759,0.603
11668,131784042,0.369047,0.60633
11669,131795161,0.367215,0.608687
11670,131806047,0.365525,0.610999
11671,131817581,0.364004,0.613077
11672,131828647,0.362854,0.61527
11673,131839047,0.36173,0.617031
11674,131850739,0.360661,0.618678
11675,131861684,0.359323,0.620658
11676,131872538,0.358097,0.622682
11677,131884115,0.357054,0.624362
11678,131895280,0.355938,0.625503
11679,131905736,0.354961,0.626504
11680,131917448,0.354328,0.627421
11681,131928433,0.354099,0.62858
11682,131939046,0.35396,0.62969
11683,131950848,0.35331,0.630801
11684,131961729,0.352908,0.631823
11685,131972374,0.352338,0.632695
11686,131984267,0.352189,0.633642
11687,131995017,0.351919,0.634266
11688,132005721,0.35222,0.634457
11689,132017300,0.352713,0.634221
11690,132028545,0.353123,0.63395
11691,132039173,0.353412,0.633487
11692,132051013,0.353726,0.633145
11693,132061815,0.354364,0.632725
11694,132072295,0.355013,0.632631
11695,132083977,0.355883,0.632432
11696,132095667,0.356711,0.632451
11697,132105688,0.357488,0.632448
11698,132117391,0.357762,0.632255
11699,132128422,0.357934,0.631787
11700,132138990,0.358159,0.63138
11701,132150665,0.358469,0.631065
11702,132161550,0.358907,0.630866
11703,132172344,0.359257,0.630529
11704,132183770,0.359752,0.630352
11705,132195051,0.360243,0.630221
11706,132205758,0.360566,0.63031
11707,132217216,0.361089,0.630331
11708,132228178,0.361502,0.630156
11709,132238868,0.362009,0.629856
11710,132250461,0.362107,0.629541
11711,132261946,0.362122,0.629425
11712,132272057,0.362236,0.629294
11713,132283860,0.362653,0.629234
11714,132295211,0.36331,0.628985
11715,132305622,0.3638,0.628717
11716,132317111,0.36406,0.628428
11717,132328216,0.364204,0.628364
11718,132338768,0.364407,0.628181
11719,132350793,0.364697,0.628029
11720,132361578,0.364735,0.628158
11721,132371955,0.364802,0.628331
11722,132383902,0.365288,0.628273
11723,132394891,0.368528,0.628221
11724,132405417,0.378843,0.627885
11725,132417478,0.399344,0.627533
11726,132428337,0.424776,0.626558
11727,132438533,0.450822,0.625864
11728,132450525,0.472271,0.625206
11729,132461650,0.489543,0.624971
11730,132472391,0.504451,0.624612
11731,132483661,0.517509,0.624321
11732,132494663,0.529817,0.623769
11733,132505411,0.540353,0.623496
11734,132517283,0.549408,0.623185
11735,132528251,0.556982,0.623196
11736,132538642,0.563642,0.623024
11737,132550252,0.569744,0.623139
11738,132561275,0.574807,0.62305
11739,132571902,0.579204,0.622998
11740,132583568,0.583172,0.622022
11741,132594867,0.587086,0.61901
11742,132605043,0.590235,0.613839
11743,132616931,0.592412,0.607115
11744,132628103,0.594906,0.601513
11745,132638553,0.597107,0.59624
11746,132650339,0.599099,0.591835
11747,132661569,0.60025,0.587815
11748,132671738,0.601407,0.584221
11749,132683562,0.60245,0.581042
11750,132694729,0.603452,0.578225
11751,132705194,0.604338,0.575653
11752,132717000,0.605141,0.573205
11753,132727735,0.605842,0.570597
11754,132738424,0.606505,0.56804
11755,132750149,0.607204,0.5654
11756,132761099,0.607713,0.562827
11757,132771694,0.608114,0.5605
11758,132783523,0.608289,0.558604
11759,132794377,0.608832,0.556645
11760,132805168,0.609328,0.554907
11761,132816763,0.610017,0.553346
11762,132827866,0.609919,0.552329
11763,132838555,0.609633,0.551243
11764,132850241,0.609337,0.549956
11765,132861087,0.609321,0.549059
11766,132871782,0.60951,0.548421
11767,132883563,0.609504,0.547804
11768,132894552,0.609593,0.546756
11769,132904914,0.609646,0.545693
11770,132916844,0.609539,0.545038
11771,132927895,0.609281,0.544885
11772,132938226,0.608848,0.544619
11773,132950538,0.608587,0.543875
11774,132961122,0.608571,0.542698
11775,132971387,0.608533,0.541695
11776,132983341,0.608467,0.540949
11777,132994221,0.608018,0.540329
11778,133005224,0.607577,0.539838
11779,133016834,0.607252,0.539752
11780,133027522,0.607092,0.539625
11781,133038257,0.607043,0.539338
11782,133049966,0.60706,0.538938
11783,133060987,0.607101,0.538589
11784,133071568,0.607061,0.538355
11785,133083213,0.607157,0.53801
11786,133094279,0.61003,0.537723
11787,133104915,0.617477,0.537057
11788,133116864,0.628259,0.535875
11789,133127532,0.639324,0.53423
11790,133138437,0.648913,0.532656
11791,133149972,0.657868,0.531115
11792,133161023,0.666311,0.529469
11793,133171637,0.673825,0.527823
11794,133183426,0.680334,0.526187
11795,133194181,0.685778,0.524843
11796,133204740,0.690539,0.523534
11797,133216677,0.69478,0.522737
11798,133227570,0.698338,0.522023
11799,133238317,0.701497,0.521557
11800,133250071,0.704676,0.520863
11801,133260726,0.707865,0.519958
11802,133271561,0.710752,0.51902
11803,133284244,0.713217,0.518241
11804,133294333,0.714972,0.518084
11805,133305015,0.716673,0.517793
11806,133316511,0.718272,0.51737
11807,133327406,0.720225,0.516668
11808,133338254,0.721948,0.51636
11809,133350611,0.723419,0.516445
11810,133360718,0.724809,0.516317
11811,133371484,0.726057,0.516253
11812,133383063,0.727149,0.516144
11813,133394025,0.727823,0.516428
11814,133404624,0.728526,0.516587
11815,133416467,0.729564,0.516721
11816,133428345,0.730818,0.516636
11817,133437909,0.731955,0.516572
11818,133449568,0.732805,0.516477
11819,133460780,0.733423,0.516594
11820,133471096,0.734034,0.516929
11821,133483144,0.734488,0.51758
11822,133494077,0.735202,0.518239
11823,133504843,0.735835,0.518718
11824,133516277,0.736352,0.518828
11825,133527341,0.736396,0.518782
11826,133537846,0.736324,0.518657
11827,133549571,0.736556,0.518298
11828,133560579,0.738194,0.516139
11829,133571264,0.741572,0.511053
11830,133583078,0.746221,0.502988
11831,133594212,0.751082,0.494659
11832,133604754,0.755631,0.487411
11833,133616324,0.759887,0.481428
11834,133627288,0.763417,0.476063
11835,133637788,0.766638,0.471544
11836,133649938,0.769624,0.467475
11837,133660851,0.772283,0.463889
11838,133671367,0.77474,0.460394
11839,133682997,0.776759,0.4574
11840,133693759,0.778826,0.454416
11841,133704671,0.780848,0.451871
11842,133716277,0.782627,0.449736
11843,133727350,0.783859,0.448453
11844,133737722,0.785031,0.446608
11845,133749439,0.786729,0.443845
11846,133760396,0.789019,0.44022
11847,133771086,0.791131,0.43656
11848,133782917,0.792832,0.433285
11849,133793886,0.79434,0.430267
11850,133804180,0.795761,0.42751
11851,133816175,0.797358,0.425368
11852,133827232,0.798775,0.424007
11853,133837726,0.800019,0.422882
11854,133849942,0.801282,0.421589
11855,133860496,0.802653,0.419801
11856,133870853,0.803962,0.418144
11857,133882918,0.804949,0.416537
11858,133893795,0.805568,0.414996
11859,133904620,0.806185,0.413363
11860,133915926,0.806542,0.412006
11861,133926975,0.807059,0.410904
11862,133937545,0.807528,0.410241
11863,133949442,0.807995,0.409632
11864,133960387,0.808421,0.409104
11865,133970853,0.808765,0.4087
11866,133982622,0.809335,0.408363
11867,133993570,0.809788,0.407983
11868,134004084,0.810243,0.407465
11869,134016012,0.810249,0.406967
11870,134027030,0.810208,0.406547
11871,134037554,0.810062,0.406294
11872,134049343,0.810064,0.406113
11873,134060109,0.810136,0.405885
11874,134071053,0.810166,0.405424
11875,134082526,0.80893,0.405844
11876,134093530,0.803723,0.4092
11877,134104120,0.793043,0.417744
11878,134115965,0.779867,0.42877
11879,134127052,0.767216,0.439933
11880,134137338,0.755992,0.449574
11881,134149451,0.746147,0.458111
11882,134160202,0.737656,0.465092
11883,134170825,0.730244,0.471396
11884,134182546,0.723828,0.477108
11885,134193513,0.718552,0.482066
11886,134204080,0.713996,0.486545
11887,134215785,0.70985,0.490563
11888,134226834,0.705348,0.495056
11889,134237501,0.701227,0.499007
11890,134249412,0.697399,0.502924
11891,134260263,0.693995,0.506175
11892,134270620,0.690909,0.509209
11893,134282567,0.688393,0.511924
11894,134293624,0.685979,0.514647
11895,134304471,0.683607,0.516993
11896,134316191,0.681301,0.51921
11897,134326837,0.6791,0.521303
11898,134337257,0.677186,0.523245
11899,134349068,0.675357,0.525002
11900,134359972,0.673881,0.52647
11901,134370899,0.672599,0.527921
11902,134382470,0.671384,0.529036
11903,134393451,0.670549,0.529593
11904,134403893,0.669712,0.529729
11905,134416287,0.669099,0.529796
11906,134426688,0.668246,0.530242
11907,134437527,0.667433,0.530649
11908,134449117,0.666614,0.531164
11909,134460100,0.665731,0.531317
11910,134470455,0.664939,0.531621
11911,134482306,0.664238,0.531525
11912,134493353,0.663895,0.531499
11913,134503949,0.663594,0.531545
11914,134515644,0.663579,0.531712
11915,134526522,0.663581,0.531905
11916,134537237,0.663488,0.532052
11917,134548868,0.663037,0.532202
11918,134560014,0.662558,0.532165
11919,134570520,0.662081,0.532195
11920,134582472,0.661755,0.532322
11921,134593145,0.66139,0.532368
11922,134604193,0.661047,0.532086
11923,134615631,0.660603,0.531487
11924,134626572,0.659814,0.531467
11925,134636970,0.658985,0.531584
11926,134649460,0.658151,0.53202
11927,134660484,0.657821,0.532031
11928,134670507,0.65763,0.532139
11929,134682058,0.657546,0.532264
11930,134693136,0.657674,0.532463
11931,134703952,0.658078,0.532612
11932,134715441,0.659343,0.533151
11933,134726303,0.661221,0.534129
11934,134736938,0.663818,0.535581
11935,134748810,0.666087,0.536949
11936,134759597,0.668516,0.53815
11937,134770493,0.670742,0.539287
11938,134782148,0.672856,0.540668
11939,134793085,0.674644,0.542166
11940,134803867,0.676286,0.543633
11941,134815394,0.678066,0.544728
11942,134826662,0.679638,0.545775
11943,134837028,0.6811,0.546736
11944,134848810,0.682005,0.547628
11945,134859798,0.683207,0.547836
11946,134870450,0.684362,0.547965
11947,134882079,0.685713,0.548013
11948,134893208,0.686528,0.548382
11949,134903767,0.687257,0.548795
11950,134915163,0.687863,0.549321
11951,134926264,0.688816,0.550297
11952,134937013,0.689788,0.551171
11953,134948668,0.690768,0.552037
11954,134959992,0.691467,0.552745
11955,134970157,0.691975,0.553624
11956,134981975,0.692329,0.554633
11957,134993159,0.69325,0.556394
11958,135003488,0.694802,0.55894
11959,135015377,0.696686,0.562019
11960,135026424,0.698571,0.564808
11961,135036649,0.700203,0.567576
11962,135048681,0.702145,0.57039
11963,135059514,0.70401,0.57302
11964,135070334,0.705817,0.575533
11965,135081823,0.707127,0.577479
11966,135092895,0.708222,0.579327
11967,135103396,0.709163,0.580951
11968,135115272,0.710068,0.582646
11969,135126390,0.710935,0.584169
11970,135136852,0.711816,0.585402
11971,135148521,0.71261,0.586414
11972,135159414,0.712934,0.587127
11973,135170186,0.713199,0.588145
11974,135181825,0.713407,0.589133
11975,135192818,0.713679,0.590318
11976,135203585,0.713923,0.590943
11977,135215130,0.714253,0.591864
11978,135226049,0.714686,0.592598
11979,135236690,0.715031,0.593616
11980,135248616,0.715662,0.594458
11981,135259379,0.717011,0.59548
11982,135270108,0.71875,0.596394
11983,135282555,0.720474,0.59724
11984,135292604,0.72189,0.59755
11985,135303773,0.723172,0.597804
11986,135315177,0.724316,0.597837
11987,135326165,0.725299,0.597988
11988,135336637,0.726394,0.598183
11989,135349178,0.727205,0.598426
11990,135359321,0.727754,0.598517
11991,135370123,0.728147,0.598617
11992,135381808,0.728716,0.598634
11993,135392744,0.729553,0.59885
11994,135403007,0.730303,0.598902
11995,135415242,0.73076,0.598935
11996,135426905,0.731151,0.599034
11997,135436530,0.731534,0.599126
11998,135448429,0.731944,0.599234
11999,135459458,0.732087,0.59927
12000,135469833,0.732115,0.599238
12001,135481678,0.732098,0.599522
12002,135492527,0.732259,0.599496
12003,135503365,0.732506,0.599654
12004,135515109,0.732934,0.599492
12005,135525802,0.733082,0.599382
12006,135536667,0.733117,0.599282
12007,135548172,0.733144,0.599241
12008,135559249,0.73342,0.599452
12009,135569636,0.733676,0.599402
12010,135581832,0.733872,0.599216
12011,135592456,0.733963,0.598941
12012,135603046,0.73395,0.598801
12013,135615316,0.733968,0.598879
12014,135625927,0.73395,0.599069
12015,135636390,0.734018,0.599232
12016,135648150,0.733958,0.599305
12017,135659251,0.733593,0.599187
12018,135670209,0.733277,0.599394
12019,135681532,0.732812,0.599598
12020,135692391,0.732482,0.599769
12021,135703346,0.732095,0.599679
12022,135714627,0.731933,0.599526
12023,135725802,0.731742,0.599325
12024,135736199,0.731608,0.599166
12025,135748012,0.731346,0.599234
12026,135758864,0.731354,0.599237
12027,135769916,0.731223,0.599226
12028,135781869,0.73124,0.598922
